index,timestamp,links,rechts,code,,opmerkingen,,case,firstlettername,gender,age,experience
209,0:40:22,,And you need a lot of water to come out.. To succeed in the thing. So if you are the chubby guy and jump in the water than you make way more water coming out.,,,,,anecdotal information,C.,Female,27,1 to 5 years
210,0:40:32,"I was thinking like you have to cover the hole, with the chubby guy.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
211,0:40:36,,So basically you accomplish through..,,,,,anecdotal information,C.,Female,27,1 to 5 years
212,0:40:49,"through your difference, using your difference. You make a contribution to the game.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
213,0:41:00,,"So you actually win, so it's always positive.",,,,,anecdotal information,C.,Female,27,1 to 5 years
214,0:41:21,,With the teacher as well?,,,,,anecdotal information,C.,Female,27,1 to 5 years
215,0:41:23,Yeah yeah!,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
216,0:41:25,,It's good in order to lower the hierarchy you know.,,,,,anecdotal information,C.,Female,27,1 to 5 years
217,0:41:28,It's also nice to see that someone who is older also has a difference.,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
218,0:41:50,,"So this kind of informs you because you actually learn. Plus you have [the game], but of course the kids chose [the differences].",,,,,anecdotal information,C.,Female,27,1 to 5 years
219,0:42:04,"And it's also voluntary, it depends on the children what to write and what not to write.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
220,0:42:12,,So it's kind of like what they have in mind and what is bugging them.,,,,,anecdotal information,C.,Female,27,1 to 5 years
221,0:42:15,,And then..,,,,,anecdotal information,C.,Female,27,1 to 5 years
222,0:42:17,"Yeah I think this game can be anything, it doesn't have to be a VR thing, it can also be like a cards, like scenarios.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
223,0:42:30,,Yeah so this AI is an option so to say. But you mean like cards and roleplaying or whatever.,,,,,anecdotal information,C.,Female,27,1 to 5 years
224,0:42:45,,But it also depends on what kind of money or whatever you have in the school. We're not really making it though.,,,,,anecdotal information,C.,Female,27,1 to 5 years
225,0:42:52,There was this game that reminds me of that with the cards is.. It was a very fairy-taleish game 'dixit'.,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
226,0:43:11,,"And then the results, you don't share them with the class I think..",,,,,anecdotal information,C.,Female,27,1 to 5 years
227,0:43:15,Until you play the game,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
228,0:43:17,,"I don't want the moment of the end of the fairytale, that it's like the moral stuff..",,,,,anecdotal information,C.,Female,27,1 to 5 years
229,0:43:25,"No no no, but in the game there is a goal that all of the characters should work on.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
230,0:43:35,"It's maybe rebuilding the building, remaking the …",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
231,0:43:41,,"So it's just winning the game, you're not gonna have sharing.",,,,,anecdotal information,C.,Female,27,1 to 5 years
232,0:43:46,,"So it's not overly moral, because that is going to be the moment I'm going to make fun of you.",,,,,anecdotal information,C.,Female,27,1 to 5 years
233,0:43:57,,"Like if I'm the guy that is playing the game and I'm playing it alone, or maybe I'm playing it in a group of three or whatever. Then I want to keep it small for this idea for the group dynamic",,,,,anecdotal information,C.,Female,27,1 to 5 years
234,0:44:10,,So I wouldn't make it in a way that I give the space to make fun of things.,,,,,anecdotal information,C.,Female,27,1 to 5 years
235,0:44:18,I was thinking for instance all the classmates are playing..,,manipulation2,,,,anecdotal information,Y.,Female,24,0 to 1 year
236,0:44:23,,What alltogether?,,,,,anecdotal information,C.,Female,27,1 to 5 years
237,0:44:25,"Yeah that was I was thinking, because then everyone is going to experience the same thing.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
238,0:44:32,"And maybe I also see who are you, as a chubby guy and I will see that you put more water to the garden or stuff..",,manipulation2,,,,anecdotal information,Y.,Female,24,0 to 1 year
239,0:44:45,"Yeah I think it should be like a class activitiy, and I have to see that with this chubbiness you managed to make something so I won't make fun of it.",,manipulation2,,,,anecdotal information,Y.,Female,24,0 to 1 year
240,0:44:56,,So you become the hero.,,,,,anecdotal information,C.,Female,27,1 to 5 years
241,0:44:59,Yeah like everyone..,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
242,0:45:16,[Reads from the template] Describe your view on the problem..,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
243,0:45:23,Ok so I think we had some good stuff in here [grabs the mindmap].,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
244,0:45:29,[Starts writing] Oke one of the major…,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
245,0:46:00,"Let's say this imbalance between the group, like I want to say something about the group dynamic, and bullying is supported but the other one is alone kind of.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
246,0:46:09,,Yeah so you…,,,,,anecdotal information,C.,Female,27,1 to 5 years
247,0:46:19,,What are you writing.. [reads] one of the major issues that we encounter through our analysis was…,,,,,anecdotal information,C.,Female,27,1 to 5 years
248,0:46:27,Power imbalance,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
249,0:46:33,,I don't know if it makes sense this sentence.. [mumbles],,,,,anecdotal information,C.,Female,27,1 to 5 years
250,0:46:41,,"Was the power imbalance, in between group dynamics",,,,,anecdotal information,C.,Female,27,1 to 5 years
251,0:46:46,,"And the.. For me it's the shift in the focus thing, so the spotting",,,,,anecdotal information,C.,Female,27,1 to 5 years
252,0:46:56,For the one that bullies.. [continues writing],,,,,,anecdotal information,Y.,Female,24,0 to 1 year
253,0:47:08,,"They are feeling empowered by shifting the focus of attention onto the differences or the negative, well you know not negative but things that are considered lame.",,,,,anecdotal information,C.,Female,27,1 to 5 years
254,0:48:00,"Then let's make a sentence just to say that we want to, through our design we want to point out to balance this shift in focus thing, so both the bullying and the other one will be on the spot.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
255,0:48:20,Yeah basically we want to…,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
256,0:48:25,"Aah andI also want to mention one more thing about this different characterstic, the ability to coexist together.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
257,0:49:01,"Through our design we want to balance the power relationship,",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
258,0:49:13,,and enhance the differences as a positive…,,,,,anecdotal information,C.,Female,27,1 to 5 years
259,0:50:03,[Moves onto next part] So how does the system work?,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
260,0:50:08,,Eh list of differences wall..,,,,,anecdotal information,C.,Female,27,1 to 5 years
261,0:50:24,,And then everyone participates,,,,,anecdotal information,C.,Female,27,1 to 5 years
262,0:50:27,[continues drawing] Everyone participates,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
263,0:51:01,,"Then you pick up something, and you do the research. Like you explain that there is sessions in class in which you tell what the things are and blablabla.",,,,,anecdotal information,C.,Female,27,1 to 5 years
264,0:51:14,,"Of course some of them are like I don't know, I don't think that if they write that you are fat that they should study obesity, that's maybe a bit harsh.",,,,,anecdotal information,C.,Female,27,1 to 5 years
265,0:51:26,,But you know like finding…,,,,,anecdotal information,C.,Female,27,1 to 5 years
266,0:51:36,,"And then there is this [points at the sketches of the game], like the product that we don't know what it is. But it's a game.",,,,,anecdotal information,C.,Female,27,1 to 5 years
267,0:51:48,,"It can be cards, it can be VR, or a game thing..",,,,,anecdotal information,C.,Female,27,1 to 5 years
268,0:52:17,,"So the product, I don't know the game. And then this goes on [makes going back and forward gesture] because you need to learn and relearn, to understand how to succeed in the game.",,,,,anecdotal information,C.,Female,27,1 to 5 years
269,0:52:27,So it's kind of like some sort of iteration.,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
270,0:52:40,,And then to explain the [game] we do that [points at earlier visualisation of the game]. Draw like a box or something..,,,,,anecdotal information,C.,Female,27,1 to 5 years
271,0:52:51,,Like a [draws].. Like here we explain the thing of the game. So that we can make it understanding..,,,,,anecdotal information,C.,Female,27,1 to 5 years
272,0:53:08,,"So we can do the chubby guy, make him like this very cute..",,,,,anecdotal information,C.,Female,27,1 to 5 years
273,0:53:17,Obese guy..,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
274,0:53:34,,"Today I was watching a lecture and it was all about game design, and how they have to be super careful about cultural stuff, yeah it's crazy. We hire people who do that haha.",,,,,anecdotal information,C.,Female,27,1 to 5 years
275,0:53:58,,You accomplish through your differences..,,,,,anecdotal information,C.,Female,27,1 to 5 years
276,0:54:14,,So you accomplish through your differences.,,,,,anecdotal information,C.,Female,27,1 to 5 years
277,0:54:19,,"So everything is positive, we only share the love.",,,,,anecdotal information,C.,Female,27,1 to 5 years
278,0:54:33,,"The worst is that they bully, because it happens everywhere.",,,,,anecdotal information,C.,Female,27,1 to 5 years
279,0:54:35,Yeah but I think it's a good one.,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
280,0:54:39,[Reads] How does the design answer the design question. Yeah mainly through this [points at drawing],,,,,,anecdotal information,Y.,Female,24,0 to 1 year
281,0:54:45,,"Yes through experiencing the differences, it's kind of a roleplay. And basically by spotting it out, you are still provoking a reaction",,,,,anecdotal information,C.,Female,27,1 to 5 years
282,0:55:02,,"So you are still bullying in a way, but in a positive way.",,,,,anecdotal information,C.,Female,27,1 to 5 years
283,0:55:10,,"So I'm still shifting the focus, because I'm not experiencing my differences, I'm not putting myself in the spotlight, so there is kind of still this hiding so I'm not changing the position of the bully, I'm just changing the reaction that I provoke.",,,,,anecdotal information,C.,Female,27,1 to 5 years
284,0:55:28,Still shifting the focus on someone else but in a positive way.,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
285,0:55:33,,"So you're still provoking a reaction, you're still not the center of attention, you're still empowered by it but in a positive way.",,,,,anecdotal information,C.,Female,27,1 to 5 years
286,0:55:50,,And also group dynamic..,,,,,anecdotal information,C.,Female,27,1 to 5 years
287,0:55:57,Yeah collaborating with everyone..,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
288,0:56:41,,Empowering through understanding how to use differences..,,,,,anecdotal information,C.,Female,27,1 to 5 years
289,0:57:03,,"And there is a reward so it's empowering, so it's rewarding.",,,,,anecdotal information,C.,Female,27,1 to 5 years
290,0:57:10,At the end you accomplish..,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
291,0:57:12,,Yeah because it's a game,,,,,anecdotal information,C.,Female,27,1 to 5 years
292,0:57:14,,Oke that's it!,,,,,anecdotal information,C.,Female,27,1 to 5 years
293,0:57:30,[presentation] So based on our assignment we realised that there is a power imbalance between the one that is bullied and the one that bullies. Because the one that bullies kind of feels empowered through bullying.,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
294,0:57:44,"But there's a small nuance we think, because actually he is the one that is empowered but he's making it it through letting someone else..",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
295,0:57:57,,in the spotlight.,,,,,anecdotal information,C.,Female,27,1 to 5 years
296,0:58:00,And we want to kind of..,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
297,0:58:03,,"We want to keep that so the idea is that, here it says how to change the bully behaviour. And we don't really want to change the bully behaviour, but kind of change the outcome of the behaviour.",,,,,anecdotal information,C.,Female,27,1 to 5 years
298,0:58:16,,"So because we think it is easier in the sense that if I'm scared bully, it's this thing of like shifting the power so if I'm not focusing on me, I'm feeling empowered because I'm making you feel in the center of attention. So there is kind of this sense of like I'm not putting myself in the middle of it.",,,,,anecdotal information,C.,Female,27,1 to 5 years
299,0:58:36,,"And it's really hard to change that so we think we found a solution to use that, but then come out in a positive thing.",,,,,anecdotal information,C.,Female,27,1 to 5 years
300,0:58:46,"And how we do it is basically people, the children that are in the same class, are going to write down their differences, their personal differences on a wall. And then getting inspired from those differences there will be a game.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
301,0:59:06,"We didn't really specify how the medium of the game will be. It can be like cards, or it can be a gameboard thing, it can be a VR glasses. It's up to the government let's say.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
302,0:59:19,"There will be a game design, and children are going to basically roleplay through having a different characteristic from someone else in the classroom and then they will be that person.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
303,0:59:38,,"But it's not being that person, it's having that thing.",,,,,anecdotal information,C.,Female,27,1 to 5 years
304,0:59:43,"Yeah and in the game there will be something that you can do the best, so this obese guy can splash more water.",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
305,0:59:53,,"And I mean more water, so all the kids are going to do it, but it's that kid that can do it best.",,,,,anecdotal information,C.,Female,27,1 to 5 years
306,0:59:58,,So basically kind of like using these differences or this mocked characteristic to get like the positive outcome.,,,,,anecdotal information,C.,Female,27,1 to 5 years
307,1:00:09,,"And also like before there were like two parts to it, the one was stop the bullying behaviour and the other was to be informative. So by putting the list we kind of want like a moment where without saying we're going to have this moment where we study obesity, but basically it's going to be a moment where we going through what it means to be dyslexic or whatever.",,,,,anecdotal information,C.,Female,27,1 to 5 years
308,1:00:43,,"So that people can understand there are also activities that can be done. So it's a loop, plus we see this as something that happens repeatedly, as the bullying. So as something that happens over a longer period of time and happens repeatedly. So at one point it's actually going to be that you have to come up with differences that you haven't thought of.",,,,,anecdotal information,C.,Female,27,1 to 5 years
309,1:01:14,,"So it's kind of like also exploring yourselve a bit more, and maybe you find things that I got the same as you.",,,,,anecdotal information,C.,Female,27,1 to 5 years
310,1:01:23,And I also think that from the thing that you said about stopping and informing. I think it is somehow stopping or diminishing through informing.,,,,,,anecdotal information,Y.,Female,24,0 to 1 year
311,1:01:37,,"So we're shifting the focus, we are still doing that but in the sense that I'm not changing the action ..",,,,,anecdotal information,C.,Female,27,1 to 5 years
312,1:01:53,"Well actually we are changing the action, you are not bullying anyone..",,,,,,anecdotal information,Y.,Female,24,0 to 1 year
313,1:01:55,,"Yeah you are not bullying anyone but I'm saying that the action, like we identified has a typical behaviour, so the shifting the focus, the spotting the differences that is still there, but then in a positive way.",,,,,anecdotal information,C.,Female,27,1 to 5 years
314,1:02:10,,"And I think it is rewarding, so it's still empowering and everything because it's a game.",,,,,anecdotal information,C.,Female,27,1 to 5 years
