index,timestamp,links,rechts,code,,opmerkingen,,case,firstlettername,gender,age,experience
268,0:49:29,"Or maybe they are not feeling confident, for lack of safety.",,,,,,none,Su.,Female,24,1 to 5 years
269,0:50:36,,"But before like we mentioned that the culprit could be a victim at home, but he/she is going to be a culprit at school, so there's the role of the same person is blurred.",,,,,none,Sh.,Male,23,0 to 1 year
270,0:51:01,,"So a victim could be a culprit, that's what we have brainstormed.",,,,,none,Sh.,Male,23,0 to 1 year
271,0:51:13,,So probably our view on the problem is that more like…,,,,,none,Sh.,Male,23,0 to 1 year
272,0:51:43,Maybe we could just write down like it. Like maybe first is like the culprit could be the victim.,,,,,,none,Su.,Female,24,1 to 5 years
273,0:52:01,,Yeah we just write down the insights.,,,,,none,Sh.,Male,23,0 to 1 year
274,0:52:35,,so the boundary [starts writing] between culprit and victim is blurry.,,,,,none,Sh.,Male,23,0 to 1 year
275,0:53:42,Primary school students lack empathy for others,,,,,,none,Su.,Female,24,1 to 5 years
276,0:53:58,,which should be educated at school.,,,,,none,Sh.,Male,23,0 to 1 year
277,0:54:20,,Describe the idea you developed text/visual,,,,,none,Sh.,Male,23,0 to 1 year
278,0:54:47,,So experience..,,,,,none,Sh.,Male,23,0 to 1 year
279,0:54:49,or maybe share?,,,,,,none,Su.,Female,24,1 to 5 years
280,0:54:52,,switch/exchange/switch,,,,,none,Sh.,Male,23,0 to 1 year
281,0:55:03,,experience switch day,,,,,none,Sh.,Male,23,0 to 1 year
282,0:55:12,,So how do we describe it?,,,,,none,Sh.,Male,23,0 to 1 year
283,0:55:16,I think we can just copy that?,,,,,,none,Su.,Female,24,1 to 5 years
284,0:55:17,,[starts drawing],,,,,none,Sh.,Male,23,0 to 1 year
285,1:00:57,,How does the design answer the design question?,,,,,none,Sh.,Male,23,0 to 1 year
286,1:01:03,,I think it's just a..,,,,,none,Sh.,Male,23,0 to 1 year
287,1:01:12,Provide room to express their experience and feelings.,,,,,,none,Su.,Female,24,1 to 5 years
288,1:01:32,,The design we proposed provides students to share their experience and feelings…,,,,,none,Sh.,Male,23,0 to 1 year
289,1:03:19,Do you think there should be a discussion session afterward?,,,,,,none,Su.,Female,24,1 to 5 years
290,1:03:24,,Oke,,,,,none,Sh.,Male,23,0 to 1 year
291,1:04:17,"[presentation] Our idea is about, we provide a box to the student so they can share their story, their bad experience or their good experience into this two different boxes, anonymous way. So we provide a way to then express their feelings and then the teacher will pick up one happy story and one sad story.",,,,,,none,Su.,Female,24,1 to 5 years
292,1:04:59,"And then asks the students to act out/roleplay in the classroom. The ones who wrote down a good story will experience a bad story, and after that we will have a discussion session for them to exchange their opinion so we want to through this way give children to express their experience and feeling and also raise their empathy for others.",,,,,,none,Su.,Female,24,1 to 5 years
